region,tile,sample_id,image_id,camera_id,face_id,crop_x,crop_y,crop_w,crop_h,radius_px,return_range_median_m,returns_in_strict_band_of_window_nearest_frac,windows_r1_loose_violation_frac,has_roi,pixels,rgb_valid_px,lidar_return_px,current_support_px,strict_support_px,rejected_px,current_support_frac_all,current_support_frac_rgb,strict_support_frac_all,strict_support_frac_rgb,rejected_frac_of_current,loose_violation_frac_of_current,rejected_discontinuity_px,rejected_discontinuity_frac_of_current,rejected_interior_band_px,rejected_interior_band_frac_of_current,rejected_edge_erosion_px,rejected_edge_erosion_frac_of_current,roi_pixels,roi_rgb_valid_px,roi_lidar_return_px,roi_current_support_px,roi_strict_support_px,roi_rejected_px,roi_current_support_frac_all,roi_current_support_frac_rgb,roi_strict_support_frac_all,roi_strict_support_frac_rgb,roi_rejected_frac_of_current,roi_loose_violation_frac_of_current,roi_rejected_discontinuity_px,roi_rejected_discontinuity_frac_of_current,roi_rejected_interior_band_px,roi_rejected_interior_band_frac_of_current,roi_rejected_edge_erosion_px,roi_rejected_edge_erosion_frac_of_current
indoor_door_leaf_Tile_1,Tile_1,img_dad684e3df7bafd45b805a5d::pitch_up_56,img_dad684e3df7bafd45b805a5d,left,pitch_up_56,2030,0,882,1456,6,8.921829223632812,0.33147848979836053,0.04025327407102409,False,1284192,1221982,100278,1192947,58658,1134289,0.9289475405546834,0.9762394208752666,0.04567697042186838,0.04800234373337742,0.9508293327364921,0.81475203843926,971956,0.81475203843926,84748,0.07104087608250828,77585,0.06503641821472371,,,,,,,,,,,,,,,,,,
indoor_door_leaf_Tile_1,Tile_1,img_dad684e3df7bafd45b805a5d::yaw_plus_35,img_dad684e3df7bafd45b805a5d,left,yaw_plus_35,284,64,1172,1243,6,6.273732662200928,0.4660754746280737,0.34534938457383185,True,1456796,1440603,425017,1436790,126077,1310713,0.9862671231936386,0.9973531916843156,0.08654403224610721,0.0875168245519411,0.9122509204546245,0.7278168695494819,1045720,0.7278168695494819,213325,0.14847333291573578,51668,0.03596071798940694,104410,104410,38451,104410,1620,102790,1.0,1.0,0.015515755195862466,0.015515755195862466,0.9844842448041375,0.5275260990326597,55079,0.5275260990326597,43039,0.4122114739967436,4672,0.04474667177473422
indoor_door_leaf_Tile_1,Tile_1,img_df46b1666c566e3ae900c93b::pitch_up_56,img_df46b1666c566e3ae900c93b,right,pitch_up_56,1829,0,1083,1456,6,16.4783878326416,0.5505054795684309,0.022702570926488364,False,1576848,1509814,58855,1203429,259900,943529,0.7631864326808925,0.7970710299414365,0.16482248130447577,0.1721404093484363,0.7840337901114233,0.5669424619150777,682275,0.5669424619150777,103524,0.08602418588882269,157730,0.13106714230752292,,,,,,,,,,,,,,,,,,
indoor_door_leaf_Tile_1,Tile_1,img_df46b1666c566e3ae900c93b::yaw_minus_35,img_df46b1666c566e3ae900c93b,right,yaw_minus_35,259,528,1197,1118,6,6.115909576416016,0.4683598122915135,0.37822359228815433,True,1338246,1324830,442175,1311303,238584,1072719,0.9798669302953269,0.9897896333869252,0.17828112320156383,0.1800865016643645,0.8180557811581305,0.6474354134780443,848984,0.6474354134780443,182402,0.13909981140895736,41333,0.03152055627112879,75551,75551,36914,75551,1084,74467,1.0,1.0,0.014347923918942171,0.014347923918942171,0.9856520760810579,0.8327487392622203,62915,0.8327487392622203,10276,0.13601408320207542,1276,0.016889253616762186
indoor_door_leaf_Tile_1,Tile_1,img_df46b1666c566e3ae900c93b::yaw_plus_35,img_df46b1666c566e3ae900c93b,right,yaw_plus_35,0,0,1456,1932,6,15.326441764831543,0.59337979554862,0.12756386447113202,False,2812992,2676050,378085,2266795,524936,1741859,0.8058305889245331,0.8470675062125147,0.18661126658021068,0.1961607593281142,0.7684236995405407,0.48484622561810836,1099047,0.48484622561810836,398496,0.1757971056050503,244316,0.10778036831738202,,,,,,,,,,,,,,,,,,
indoor_door_leaf_Tile_1,Tile_1,img_e0bbacc0010098c4844951ac::pitch_up_56,img_e0bbacc0010098c4844951ac,left,pitch_up_56,2099,0,813,1456,6,12.77239990234375,0.3072974884230216,0.034611385189257,False,1183728,1123174,87674,1088015,64069,1023946,0.9191427422515983,0.9686967468976312,0.054124765148750385,0.05704280903938303,0.9411138633198991,0.8179087604490747,889897,0.8179087604490747,59421,0.05461413675362931,74628,0.06859096611719508,,,,,,,,,,,,,,,,,,
indoor_door_leaf_Tile_1,Tile_1,img_e0bbacc0010098c4844951ac::yaw_plus_35,img_e0bbacc0010098c4844951ac,left,yaw_plus_35,356,244,1100,1088,6,6.177283763885498,0.4563957539866558,0.3872626514032295,True,1196800,1183732,394629,1180752,108680,1072072,0.9865909090909091,0.9974825382772452,0.09080882352941176,0.09181132215738022,0.9079569630201769,0.7222685204005583,852820,0.7222685204005583,179540,0.15205563911812134,39712,0.03363280350149735,99822,99822,38097,99822,2938,96884,1.0,1.0,0.029432389653583378,0.029432389653583378,0.9705676103464166,0.46881448979182944,46798,0.46881448979182944,44478,0.4455731201538739,5608,0.05618000040071327
indoor_door_leaf_Tile_1,Tile_1,img_e1287e860ec48f842b16e821::pitch_up_56,img_e1287e860ec48f842b16e821,right,pitch_up_56,332,170,2580,1286,6,22.11704444885254,0.5577065061296682,0.022726091476091476,False,3317880,3253007,123253,2418248,593774,1824474,0.7288533641964146,0.7433885017769712,0.1789618672164153,0.18253080918670017,0.7544610809147779,0.46407812598211595,1122256,0.46407812598211595,339443,0.14036732378151456,362775,0.15001563115114744,,,,,,,,,,,,,,,,,,
indoor_door_leaf_Tile_1,Tile_1,img_e1287e860ec48f842b16e821::yaw_minus_35,img_e1287e860ec48f842b16e821,right,yaw_minus_35,671,524,785,1010,6,5.949146747589111,0.58273719765969,0.32171138649277603,True,792850,780730,248685,780703,105838,674865,0.9846793214353282,0.999965416981543,0.13349057198713501,0.13556287064670244,0.8644324410179031,0.6902829885372542,538906,0.6902829885372542,99038,0.12685746051955737,36921,0.047291991961091476,79921,76431,23781,76431,513,75918,0.9563318777292577,1.0,0.006418838603120582,0.00671193625623111,0.9932880637437689,0.8478758618885007,64804,0.8478758618885007,5474,0.07162015412594366,5640,0.07379204772932449
indoor_door_leaf_Tile_1,Tile_1,img_e1287e860ec48f842b16e821::yaw_plus_35,img_e1287e860ec48f842b16e821,right,yaw_plus_35,0,0,1201,1602,6,10.815938949584961,0.49324217812960486,0.2376543444253755,True,1924002,1855698,291810,1589664,238433,1351231,0.8262278313640007,0.8566393885211926,0.1239255468549409,0.12848696285710282,0.8500104424582805,0.6036866910240152,959659,0.6036866910240152,232666,0.1463617468848763,158906,0.09996200454938906,68060,64408,19711,64408,17,64391,0.9463414634146341,1.0,0.00024977960622979726,0.00026394236740777546,0.9997360576325922,0.7285896161967458,46927,0.7285896161967458,17011,0.26411315364550986,453,0.007033287790336604
indoor_door_leaf_Tile_1,Tile_1,img_e59222a5e5b43cad84439894::pitch_up_56,img_e59222a5e5b43cad84439894,right,pitch_up_56,985,331,1927,1125,6,23.639575958251953,0.6218249555963091,0.01747603009623302,False,2167875,2114702,69251,1553235,462952,1090283,0.7164781179726691,0.7344935598490946,0.21355105806377211,0.21892068007690918,0.7019433633674235,0.3839534906179683,596370,0.3839534906179683,238551,0.1535833276999295,255362,0.16440654504952568,,,,,,,,,,,,,,,,,,
indoor_door_leaf_Tile_1,Tile_1,img_e59222a5e5b43cad84439894::yaw_minus_35,img_e59222a5e5b43cad84439894,right,yaw_minus_35,774,418,682,1213,6,5.722639083862305,0.5627527811556997,0.30518996595204845,True,827266,812710,222030,810089,144685,665404,0.979236424559936,0.9967749873878752,0.174895378270109,0.17802783280629006,0.8213961675815867,0.6554131706516197,530943,0.6554131706516197,92972,0.11476763664239362,41489,0.05121536028757334,18952,16480,5079,16480,990,15490,0.8695652173913043,1.0,0.05223723089911355,0.060072815533980584,0.9399271844660194,0.8048543689320389,13264,0.8048543689320389,594,0.03604368932038835,1632,0.09902912621359224
indoor_door_leaf_Tile_1,Tile_1,img_e59222a5e5b43cad84439894::yaw_plus_35,img_e59222a5e5b43cad84439894,right,yaw_plus_35,0,0,1190,1731,6,7.61570405960083,0.46555606067534816,0.27930249081423436,True,2059890,1997914,371749,1768331,216997,1551334,0.858458946836967,0.8850886474593,0.10534397467825952,0.10861178208871854,0.877287114233704,0.6574996423180954,1162677,0.6574996423180954,227436,0.12861619233050825,161221,0.0911712795851003,112926,110094,38150,110094,314,109780,0.9749216300940439,1.0,0.0027805819740360943,0.0028521081984485986,0.9971478918015514,0.8865333260668157,97602,0.8865333260668157,9722,0.08830635638636075,2456,0.022308209348375026
indoor_door_leaf_Tile_1,Tile_1,img_e6dc6c821682e92c7098c3fc::pitch_up_56,img_e6dc6c821682e92c7098c3fc,right,pitch_up_56,2252,222,660,1234,6,21.55331039428711,0.6797743418303385,0.0073279195668986856,False,814440,773855,23930,592559,157785,434774,0.7275661804430038,0.7657235528619702,0.19373434507146015,0.2038947864910093,0.7337227179065713,0.41221549246572914,244262,0.41221549246572914,87969,0.1484561031053448,102543,0.17305112233549738,,,,,,,,,,,,,,,,,,
indoor_door_leaf_Tile_1,Tile_1,img_e6dc6c821682e92c7098c3fc::yaw_minus_35,img_e6dc6c821682e92c7098c3fc,right,yaw_minus_35,721,503,735,1118,6,5.630425453186035,0.5587269371903728,0.32306533146359667,True,821730,808314,233547,806896,162540,644356,0.9819478417485062,0.998245731238108,0.1978021978021978,0.2010852218321098,0.7985614007257441,0.6415585155955662,517671,0.6415585155955662,92143,0.11419439432095338,34542,0.042808490809224484,40115,36210,10744,36210,391,35819,0.9026548672566371,1.0,0.009746977439860402,0.0107981220657277,0.9892018779342723,0.8769400718033692,31754,0.8769400718033692,1786,0.04932339132836233,2279,0.06293841480254074
indoor_door_leaf_Tile_1,Tile_1,img_e6dc6c821682e92c7098c3fc::yaw_plus_35,img_e6dc6c821682e92c7098c3fc,right,yaw_plus_35,0,0,1265,1693,6,7.3381500244140625,0.440315662007676,0.3103536102926229,True,2141645,2078647,389784,1842658,224175,1618483,0.8603937627384557,0.8864699008537765,0.10467421071185934,0.10784659444340478,0.8783415045005638,0.6754112808779491,1244552,0.6754112808779491,214104,0.11619302116833401,159827,0.08673720245428072,124729,124338,42234,124338,2,124336,0.9968652037617555,1.0,1.6034763366979613e-05,1.6085187151152505e-05,0.9999839148128489,0.9369460663674822,116498,0.9369460663674822,7549,0.060713538902025126,289,0.002324309543341537
indoor_door_leaf_Tile_1,Tile_1,img_f1799d46a7022022561e4cd1::pitch_down_56,img_f1799d46a7022022561e4cd1,right,pitch_down_56,259,0,2653,1456,6,1.946802020072937,0.9242626578656187,0.0013315693618775987,False,3862768,3758054,26209,2305247,1931174,374073,0.5967862941807532,0.6134150813160215,0.49994563484009397,0.5138760645802322,0.1622702469626899,0.051213167179048495,118059,0.051213167179048495,84172,0.036513223962551515,171842,0.07454385582108988,,,,,,,,,,,,,,,,,,
indoor_door_leaf_Tile_1,Tile_1,img_f1799d46a7022022561e4cd1::pitch_up_56,img_f1799d46a7022022561e4cd1,right,pitch_up_56,0,0,2912,1456,6,3.6422243118286133,0.42123440973079773,0.054995235947969436,True,4239872,4087900,259136,4076534,401993,3674541,0.9614757237954353,0.9972195993052667,0.09481253207644004,0.09833728809413146,0.9013885325131594,0.7352228633442037,2997161,0.7352228633442037,440681,0.10810188262872332,236699,0.05806378654023246,1807936,1807394,95706,1798444,43107,1755337,0.9947498141527134,0.9950481190044893,0.023843211264115545,0.023850361348991975,0.9760309467517476,0.9118465740384466,1639905,0.9118465740384466,17501,0.009731189850782121,97931,0.054453182862518934
indoor_door_leaf_Tile_1,Tile_1,img_f1799d46a7022022561e4cd1::yaw_minus_35,img_f1799d46a7022022561e4cd1,right,yaw_minus_35,0,0,1456,2897,6,4.204226970672607,0.3872949616389312,0.35356327421724154,True,4218032,4087900,596047,3422369,1184633,2237736,0.8113662959408559,0.837194892242961,0.2808496948339889,0.2897901122825901,0.6538558524811322,0.534720247875083,1830010,0.534720247875083,229841,0.06715845076904331,177885,0.051977153837005886,246092,246092,58810,246092,307,245785,1.0,1.0,0.0012475009346098207,0.0012475009346098207,0.9987524990653902,0.9903085025112559,243707,0.9903085025112559,1209,0.004912796840206101,869,0.0035311997139281246
indoor_door_leaf_Tile_1,Tile_1,img_f1799d46a7022022561e4cd1::yaw_plus_35,img_f1799d46a7022022561e4cd1,right,yaw_plus_35,0,0,1456,2912,6,4.1785736083984375,0.27683827910856873,0.4049847889904272,True,4239872,4077333,671280,3891132,853196,3037936,0.9177475169061707,0.9543326483267371,0.20123154661272794,0.2092534507237942,0.7807332159381897,0.6974307219595737,2713795,0.6974307219595737,161929,0.041614882250203794,162212,0.0416876117284122,1765050,1765050,355927,1744446,43186,1701260,0.9883266762981219,0.9883266762981219,0.02446729554403558,0.02446729554403558,0.9752437163431829,0.9399551490845804,1639701,0.9399551490845804,16404,0.009403558493642107,45155,0.025885008764960336
indoor_door_leaf_Tile_1,Tile_1,img_f5f133cabb2d110c4de5284e::pitch_up_56,img_f5f133cabb2d110c4de5284e,right,pitch_up_56,38,151,2689,1305,6,20.375823974609375,0.5293402831323443,0.028923975565989038,False,3509145,3474545,162115,2719449,573902,2145547,0.7749605673176799,0.7826777319044652,0.16354468111178078,0.16517328168148634,0.788963867312827,0.5362417166124461,1458282,0.5362417166124461,334288,0.12292490133111524,352977,0.12979724936926562,,,,,,,,,,,,,,,,,,
indoor_door_leaf_Tile_1,Tile_1,img_f5f133cabb2d110c4de5284e::yaw_minus_35,img_f5f133cabb2d110c4de5284e,right,yaw_minus_35,552,427,904,1022,6,6.439750671386719,0.5271661896609845,0.3326191659076482,True,923888,911624,302582,911534,64532,847002,0.9866282493116049,0.9999012750870974,0.06984829329962074,0.07078795643818066,0.9292050543369749,0.7322623182459459,667482,0.7322623182459459,138405,0.15183745203141077,41115,0.04510528405961818,93318,93318,33230,93318,1665,91653,1.0,1.0,0.017842216935639428,0.017842216935639428,0.9821577830643605,0.6457167963308258,60257,0.6457167963308258,25017,0.2680833279753102,6379,0.06835765875822457
indoor_door_leaf_Tile_1,Tile_1,img_f5f133cabb2d110c4de5284e::yaw_plus_35,img_f5f133cabb2d110c4de5284e,right,yaw_plus_35,0,0,882,1487,6,13.08022403717041,0.5497694213380426,0.14746456607801542,False,1311534,1249781,160249,1066931,179997,886934,0.8134985444525266,0.8536943672531427,0.13724158123235844,0.14402283280030662,0.8312946198020303,0.5507760108198188,587640,0.5507760108198188,175269,0.16427397835473898,124025,0.11624463062747263,,,,,,,,,,,,,,,,,,
outdoor_gravel_Tile_0,Tile_0,img_03f32cc827b85f5858eb1527::pitch_down_56,img_03f32cc827b85f5858eb1527,left,pitch_down_56,121,0,2777,1456,6,1.724808931350708,1.0,0.0,False,4043312,3954806,18516,2185452,2185452,0,0.5405103538880996,0.552606625963448,0.5405103538880996,0.552606625963448,0.0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,
outdoor_gravel_Tile_0,Tile_0,img_03f32cc827b85f5858eb1527::pitch_up_56,img_03f32cc827b85f5858eb1527,left,pitch_up_56,0,0,2912,1456,6,17.743732452392578,0.8051672814340257,0.005760153089668184,False,4239872,4087900,61812,1765540,862451,903089,0.41641351437024515,0.43189412656865384,0.20341439552892163,0.21097654052202844,0.5115086602399266,0.18632203178630902,328959,0.18632203178630902,306890,0.1738221733860462,267240,0.1513644550675714,,,,,,,,,,,,,,,,,,
outdoor_gravel_Tile_0,Tile_0,img_03f32cc827b85f5858eb1527::yaw_minus_35,img_03f32cc827b85f5858eb1527,left,yaw_minus_35,0,0,1456,2912,6,6.883393287658691,0.7713899439902144,0.06953450822144336,True,4239872,4087900,295127,3048759,1823268,1225491,0.7190686416948436,0.745800777905526,0.43002901974399227,0.44601580273490055,0.4019638810414336,0.20529533492152052,625896,0.20529533492152052,410636,0.1346895572919998,188959,0.06197898882791326,87648,87648,3057,87390,87390,0,0.9970564074479737,0.9970564074479737,0.9970564074479737,0.9970564074479737,0.0,0.0,0,0.0,0,0.0,0,0.0
outdoor_gravel_Tile_0,Tile_0,img_03f32cc827b85f5858eb1527::yaw_plus_35,img_03f32cc827b85f5858eb1527,left,yaw_plus_35,0,0,1456,2912,6,5.298725605010986,0.8698661723884105,0.009541596187828644,True,4239872,4087900,225514,2834984,2150314,684670,0.6686484875015095,0.6935062012280144,0.507164838938534,0.5260192274762103,0.24150753584499948,0.052248619392560945,148124,0.052248619392560945,405601,0.14306994325188432,130945,0.04618897320055422,622755,622755,38360,617649,614056,3593,0.9918009490088397,0.9918009490088397,0.9860314248781623,0.9860314248781623,0.005817219812547255,0.0,0,0.0,1344,0.0021759931611643507,2249,0.003641226651382905
outdoor_gravel_Tile_0,Tile_0,img_0466fd896d0aec73619005f8::pitch_up_56,img_0466fd896d0aec73619005f8,left,pitch_up_56,0,0,2912,1456,6,10.491049766540527,0.40947869696375605,0.0467080959457382,False,4239872,4087900,158123,3667838,780206,2887632,0.8650822477659703,0.8972425939969177,0.1840164042688081,0.19085740844932605,0.787284498388424,0.6170907766373542,2263389,0.6170907766373542,139830,0.03812327589168333,484413,0.13207044585938638,,,,,,,,,,,,,,,,,,
outdoor_gravel_Tile_0,Tile_0,img_0466fd896d0aec73619005f8::yaw_minus_35,img_0466fd896d0aec73619005f8,left,yaw_minus_35,33,0,1423,2742,6,6.397066593170166,0.6651347634829479,0.12650116806864514,True,3901866,3739414,416693,3298314,1637721,1660593,0.8453170867477253,0.8820403410801799,0.4197276380070459,0.4379619373516813,0.5034672259827293,0.3448983329058422,1137583,0.3448983329058422,353870,0.10728814782340311,169140,0.051280745253484056,177444,177444,35671,177444,156567,20877,1.0,1.0,0.8823459795766552,0.8823459795766552,0.11765402042334483,0.0,0,0.0,13141,0.0740571673316652,7736,0.04359685309167963
outdoor_gravel_Tile_0,Tile_0,img_0466fd896d0aec73619005f8::yaw_plus_35,img_0466fd896d0aec73619005f8,left,yaw_plus_35,0,0,1456,2707,6,4.406513214111328,0.5555137609803982,0.3396927306674682,False,3941392,3835262,715138,3653083,1523965,2129118,0.9268509704185729,0.9524989427058699,0.3866565416482299,0.3973561649764736,0.5828277101834259,0.5134249618746686,1875584,0.5134249618746686,152595,0.04177156664658317,100939,0.027631181662174115,,,,,,,,,,,,,,,,,,
outdoor_gravel_Tile_0,Tile_0,img_06c8139bc95f57cd809da4fb::pitch_down_56,img_06c8139bc95f57cd809da4fb,right,pitch_down_56,0,0,2912,1456,6,1.706310510635376,0.9998104265402844,0.0,False,4239872,4087900,21100,2462247,2461711,536,0.5807361637332448,0.6023256439736784,0.5806097448224852,0.6021945253063921,0.00021768734005970968,0.0,0,0.0,244,9.909647569882307e-05,292,0.00011859086436088662,,,,,,,,,,,,,,,,,,
outdoor_gravel_Tile_0,Tile_0,img_06c8139bc95f57cd809da4fb::pitch_up_56,img_06c8139bc95f57cd809da4fb,right,pitch_up_56,0,0,2662,1456,6,16.990081787109375,0.48246853146853147,0.02687295866270853,False,3875872,3770930,143000,3009520,631038,2378482,0.7764755905251773,0.79808429220378,0.16281187820444018,0.16734280402977514,0.790319386480236,0.5609240011696217,1688112,0.5609240011696217,297505,0.09885463462611978,392865,0.13054075068449453,,,,,,,,,,,,,,,,,,
outdoor_gravel_Tile_0,Tile_0,img_06c8139bc95f57cd809da4fb::yaw_minus_35,img_06c8139bc95f57cd809da4fb,right,yaw_minus_35,0,0,1456,2892,6,5.621838092803955,0.45067832931035856,0.2906563383116512,False,4210752,4087900,627645,3772720,1677727,2094993,0.8959729758484946,0.9228992881430563,0.3984388061799888,0.4104129259522004,0.555300419856231,0.4616571068088806,1741703,0.4616571068088806,222036,0.05885302911427299,131254,0.03479028393307746,,,,,,,,,,,,,,,,,,
outdoor_gravel_Tile_0,Tile_0,img_06c8139bc95f57cd809da4fb::yaw_plus_35,img_06c8139bc95f57cd809da4fb,right,yaw_plus_35,0,0,1456,2912,6,7.111611843109131,0.7214099198978604,0.10976679872178044,True,4239872,4087900,588998,3666249,1714545,1951704,0.8647074723010506,0.8968538858582646,0.4043860286348267,0.4194195063480026,0.5323435478604972,0.31789357460445267,1165477,0.31789357460445267,523460,0.14277808190332952,262767,0.071671891352715,241402,241402,48194,241402,190477,50925,1.0,1.0,0.7890448297860001,0.7890448297860001,0.21095517021399987,0.0,0,0.0,42989,0.17808054614294827,7936,0.03287462407105161
outdoor_gravel_Tile_0,Tile_0,img_074273e7808b362c2a94f76a::pitch_down_56,img_074273e7808b362c2a94f76a,left,pitch_down_56,0,0,2912,1456,6,1.9835472106933594,1.0,0.0,True,4239872,4087900,28564,2781889,2781889,0,0.6561257037948316,0.6805178698109053,0.6561257037948316,0.6805178698109053,0.0,0.0,0,0.0,0,0.0,0,0.0,118988,112450,2176,110185,110185,0,0.9260177496890443,0.9798577145397954,0.9260177496890443,0.9798577145397954,0.0,0.0,0,0.0,0,0.0,0,0.0
outdoor_gravel_Tile_0,Tile_0,img_074273e7808b362c2a94f76a::pitch_up_56,img_074273e7808b362c2a94f76a,left,pitch_up_56,0,0,2912,1456,6,8.580850601196289,0.30642159247637707,0.0726698786986879,False,4239872,4087900,224041,3967278,412186,3555092,0.9357070213440406,0.9704929181242202,0.09721661408646298,0.10083074439198611,0.896103575297723,0.7975155761708658,3163966,0.7975155761708658,48587,0.01224693606044245,342539,0.0863410630664148,,,,,,,,,,,,,,,,,,
outdoor_gravel_Tile_0,Tile_0,img_074273e7808b362c2a94f76a::yaw_minus_35,img_074273e7808b362c2a94f76a,left,yaw_minus_35,0,0,1456,2912,6,5.549076080322266,0.669755614088158,0.11192760637380902,True,4239872,4087900,406611,3605728,1925693,1680035,0.8504332206255283,0.882048973800729,0.4541865886517329,0.4710714547811835,0.46593503447847423,0.31138677127060055,1122776,0.31138677127060055,382854,0.10617939012593296,174405,0.04836887308194073,321846,321846,51442,321846,261080,60766,1.0,1.0,0.8111954164414037,0.8111954164414037,0.18880458355859633,0.0,0,0.0,46618,0.14484567153234776,14148,0.043958912026248576
outdoor_gravel_Tile_0,Tile_0,img_074273e7808b362c2a94f76a::yaw_plus_35,img_074273e7808b362c2a94f76a,left,yaw_plus_35,0,0,1456,2912,6,4.547507286071777,0.4393125691288143,0.30673634726945387,False,4239872,4087900,537945,3752432,1673386,2079046,0.8850342651853641,0.9179363487365151,0.3946784242543171,0.40935101152180825,0.5540529448634912,0.4892978740187697,1836057,0.4892978740187697,122347,0.032604721418003045,120642,0.03215034942671846,,,,,,,,,,,,,,,,,,
outdoor_gravel_Tile_0,Tile_0,img_0bd606416eabd8fdcf14e062::pitch_down_56,img_0bd606416eabd8fdcf14e062,left,pitch_down_56,82,0,2830,1456,6,1.9104721546173096,1.0,0.0,False,4120480,4009710,23706,2479712,2479712,0,0.6018017318370675,0.6184267690182083,0.6018017318370675,0.6184267690182083,0.0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,
outdoor_gravel_Tile_0,Tile_0,img_0bd606416eabd8fdcf14e062::pitch_up_56,img_0bd606416eabd8fdcf14e062,left,pitch_up_56,0,0,2912,1456,6,13.151259422302246,0.5960608819418621,0.01607250662937405,False,4239872,4087900,77987,2245498,722402,1523096,0.5296145732701365,0.5493035543922308,0.17038297382562492,0.17671714083025514,0.678288735950778,0.39309587450089023,882696,0.39309587450089023,270418,0.12042673830036811,369982,0.1647661231495196,,,,,,,,,,,,,,,,,,
outdoor_gravel_Tile_0,Tile_0,img_0bd606416eabd8fdcf14e062::yaw_minus_35,img_0bd606416eabd8fdcf14e062,left,yaw_minus_35,0,0,1456,2912,6,7.732519149780273,0.6775093408172581,0.130368249680963,False,4239872,4073923,414043,3461647,1675238,1786409,0.8164508268174133,0.8497084996451822,0.39511522989373266,0.41121003023375746,0.5160575298405643,0.3514217365317723,1216498,0.3514217365317723,367370,0.10612578347821139,202541,0.05851000983058065,,,,,,,,,,,,,,,,,,
outdoor_gravel_Tile_0,Tile_0,img_0bd606416eabd8fdcf14e062::yaw_plus_35,img_0bd606416eabd8fdcf14e062,left,yaw_plus_35,0,0,1456,2907,6,5.4485764503479,0.8605040562466197,0.009467470094220458,True,4232592,4087900,231125,2749780,2081113,668667,0.6496680993585018,0.672663225617065,0.49168759946623725,0.5090909758066489,0.24317109005084042,0.05015928547011034,137927,0.05015928547011034,411689,0.14971706827455286,119051,0.04329473630617722,471640,471640,44744,471322,454042,17280,0.9993257569332542,0.9993257569332542,0.9626876431176321,0.9626876431176321,0.03666283347690114,0.0,0,0.0,8879,0.018838501067210953,8401,0.01782433240969019
outdoor_gravel_Tile_0,Tile_0,img_13691d7391a8be50b061c1b3::pitch_down_56,img_13691d7391a8be50b061c1b3,right,pitch_down_56,6,0,2906,1456,6,2.040329933166504,1.0,0.0,True,4231136,4087900,26507,2680593,2680593,0,0.633539786950833,0.6557383986888133,0.633539786950833,0.6557383986888133,0.0,0.0,0,0.0,0,0.0,0,0.0,19734,16854,87,10373,10373,0,0.5256410256410257,0.6154622048178474,0.5256410256410257,0.6154622048178474,0.0,0.0,0,0.0,0,0.0,0,0.0
outdoor_gravel_Tile_0,Tile_0,img_13691d7391a8be50b061c1b3::pitch_up_56,img_13691d7391a8be50b061c1b3,right,pitch_up_56,0,0,1541,1081,6,20.079837799072266,0.6622459025887532,0.01303763165618878,False,1665821,1618336,17267,615846,257665,358181,0.3696951833360247,0.38054273031064006,0.15467748335505435,0.1592160095307773,0.5816080643537508,0.30354828966982006,186939,0.30354828966982006,79296,0.12875946259292095,91946,0.14930031209100977,,,,,,,,,,,,,,,,,,
outdoor_gravel_Tile_0,Tile_0,img_13691d7391a8be50b061c1b3::yaw_minus_35,img_13691d7391a8be50b061c1b3,right,yaw_minus_35,0,0,1456,2912,6,7.402711868286133,0.6941910426673781,0.16110136893868512,True,4239872,4070852,670981,3598967,1797250,1801717,0.8488385970142495,0.8840820054376823,0.42389251373626374,0.4414923460739914,0.5006205947428803,0.34552914766931736,1243548,0.34552914766931736,375754,0.10440606985282165,182415,0.050685377220741394,353920,353920,38734,353904,348052,5852,0.9999547920433997,0.9999547920433997,0.9834199819168173,0.9834199819168173,0.016535557665355576,0.0,0,0.0,3804,0.010748677607486776,2048,0.0057868800578688
outdoor_gravel_Tile_0,Tile_0,img_13691d7391a8be50b061c1b3::yaw_plus_35,img_13691d7391a8be50b061c1b3,right,yaw_plus_35,0,1937,1456,975,6,3.3122971057891846,0.9998382949822933,0.0,True,1419600,1355158,61841,1313417,1279006,34411,0.9252021696252466,0.9691984255710404,0.9009622428853198,0.9438058145249484,0.02619959997472242,0.0,0,0.0,15625,0.01189645025151951,18786,0.014303149723202912,10682,10682,657,10682,10682,0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0,0.0,0,0.0
outdoor_gravel_Tile_0,Tile_0,img_18576273c5c20fc7e1f342c8::pitch_down_56,img_18576273c5c20fc7e1f342c8,left,pitch_down_56,1285,0,1627,529,6,1.7749412059783936,1.0,0.0,False,860683,825414,4137,502130,502130,0,0.5834087579282965,0.6083371496000795,0.5834087579282965,0.6083371496000795,0.0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,
outdoor_gravel_Tile_0,Tile_0,img_18576273c5c20fc7e1f342c8::pitch_up_56,img_18576273c5c20fc7e1f342c8,left,pitch_up_56,0,0,2912,1456,6,9.357845306396484,0.39939730071228097,0.05540133581162576,False,4239872,4087900,178862,3706984,764965,2942019,0.8743150736626011,0.9068186599476504,0.18042172027834802,0.1871290882849385,0.7936422169612817,0.6500691667404014,2409796,0.6500691667404014,113785,0.03069476426118915,418438,0.11287828595969122,,,,,,,,,,,,,,,,,,
